http://hackerleague.org/hackathons/media-hack-day-connected-car,Media Hack Day - Connected Car,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54d43e29b986a029a0000018/medium.png?1423195686,"Berlin, Germany",Berlin,Germany,"Mar 21st-22nd, 2015",50,,,2015
http://hackerleague.org/hackathons/go-code-colorado-challenge-weekend-in-grand-junction,Go Code Colorado Challenge Weekend in Grand Junction,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52e825e3ad77bc00bd00000f/medium.png?1390945753,"Grand Junction, Colorado",Grand Junction,Colorado,"Mar 22nd-24th, 2014",38,,,2014
http://hackerleague.org/hackathons/number-berlin3d,#Berlin3D,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/554786c561c48fd254000038/medium.jpg?1430751028,"Berlin, Germany",Berlin,Germany,"Jun 3rd-Jul 16th, 2015",53,,,2015
http://hackerleague.org/hackathons/curious-codefest,Curious Codefest ,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5564b2134941e6f1b9000007/medium.png?1432662540,"Boston, Massachusetts",Boston,Massachusetts,"Jun 27th-28th, 2015",53,,,2015
http://hackerleague.org/hackathons/justhack,justHack,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/55245621481d7a2e54000027/medium.png?1428444702,"New York, New York",New York,New York,"Apr 25th-26th, 2015",51,,,2015
http://hackerleague.org/hackathons/sixhackathon-2015,SIXHackathon 2015,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5502e869afba79732e000005/medium.gif?1426253920,"Zurich, Switzerland",Zurich,Switzerland,"Mar 20th-21st, 2015",50,,,2015
http://hackerleague.org/hackathons/go-code-colorado-challenge-weekend-in-colorado-springs,Go Code Colorado Challenge Weekend in Colorado Springs,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52e8268c38fa08ab1f00000f/medium.png?1390945928,"Colorado Springs, Colorado",Colorado Springs,Colorado,"Mar 22nd-24th, 2014",38,,,2014
http://hackerleague.org/hackathons/intel-r-iot-roadshow-v-sankt-pietierburghie,Intel® IoT Roadshow в Санкт-Петербурге,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/555c6cdddee88b2a79000008/medium.png?1432120539,"Sankt-Peterburg, Russia",Sankt-Peterburg,Russia,"Jun 27th-28th, 2015",53,,,2015
http://hackerleague.org/hackathons/appsterdam-smart-city-challenge,Appsterdam Smart City Challenge  ,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/554a76cc2024e515ee00003b/medium.png?1430943427,"Amsterdam Zuid-Oost, Netherlands",Amsterdam Zuid-Oost,Netherlands,"Jun 2nd-4th, 2015",53,,,2015
http://hackerleague.org/hackathons/hack-kean-2015,Hack Kean 2015,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/55385549e51fbcb08c00001b/medium.jpg?1429755203,"Union, New Jersey",Union,New Jersey,"Apr 25th-26th, 2015",51,,,2015
http://hackerleague.org/hackathons/tedison,Tedison,http://hackerleague.org,"Somerville, Ma",Somerville,Ma,"Mar 15th-16th, 2015",50,,,2015
http://hackerleague.org/hackathons/go-code-colorado-challenge-weekend-in-durango,Go Code Colorado Challenge Weekend in Durango,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52e8275e9fd19b61bb00000e/medium.png?1390946139,"Durango, Colorado",Durango,Colorado,"Mar 22nd-24th, 2014",38,,,2014
http://hackerleague.org/hackathons/holland-zorgt-hackathon,Holland Zorgt Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/556ff9930f29b94b9200000d/medium.png?1433401743,"Utrecht, Netherlands",Utrecht,Netherlands,"Jun 26th-27th, 2015",53,,,2015
http://hackerleague.org/hackathons/speedhack-dot-io,SPEEDHACK.IO,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/55182c0763891b5c64000012/medium.png?1427647491,"Berlin, Germany",Berlin,Germany,"Apr 25th, 2015",51,,,2015
http://hackerleague.org/hackathons/themehack-at-weebly,ThemeHack @ Weebly,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/554bd3e5e92fc86ae0000031/medium.png?1431032803,"San Francisco, California",San Francisco,California,"May 30th-31st, 2015",52,,,2015
http://hackerleague.org/hackathons/gunnhacks-spring-2015,GunnHacks Spring 2015,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/55052fab248bf34bfd000006/medium.png?1426403237,"Palo Alto, CA",Palo Alto,CA,"Mar 14th-15th, 2015",50,,,2015
http://hackerleague.org/hackathons/rentah-hackathon-number-2-awesome-event,Rentah Hackathon #2!!! AWESOME EVENT,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53288f12eb44115930000004/medium.jpg?1395166988,"Brooklyn, New York",Brooklyn,New York,"Mar 21st-23rd, 2014",38,,,2014
http://hackerleague.org/hackathons/storm-the-road-hack-for-safety-with-the-weather-channel-and-google-maps,Storm the Road: Hack for Safety with The Weather Channel & Google Maps,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/556e16aa8053e92caf000009/medium.png?1433278516,"Atlanta, GA",Atlanta,GA,"Jun 23rd-24th, 2015",53,,,2015
http://hackerleague.org/hackathons/zillow-univ-of-washington-white-house-hack-housing-empowering-smarter-decisions,"Zillow, Univ. of Washington, White House: ""Hack Housing: Empowering Smarter Decisions""",http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54c7e936077105131c000010/medium.png?1422387507,"Seattle, WA",Seattle,WA,"Feb 6th-8th, 2015",49,,,2015
http://hackerleague.org/hackathons/leumi-hackathon,LEUMI HACKATHON,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53ea1558294fd64b0d000001/medium.jpg?1410877827,"Tel Aviv, Israel",Tel Aviv,Israel,"Oct 22nd-23rd, 2014",45,,,2014
http://hackerleague.org/hackathons/tadhack,TADHack,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5307b9f751441cdc1b000009/medium.gif?1393015283,"Madrid, Spain",Madrid,Spain,"Jun 6th-7th, 2014",41,,,2014
http://hackerleague.org/hackathons/hack-for-romania,Hack for Romania,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5299ab1b127ac4afcf000008/medium.jpg?1385802518,"World Wide, World Wide",World Wide,World Wide,"Apr 1st-May 2nd, 2014",39,,,2014
http://hackerleague.org/hackathons/hacktrin,HackTrin,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52f7c6a4cebeecf648000018/medium.png?1391969951,"New York, New York",New York,New York,"Feb 9th, 2014",37,,,2014
http://hackerleague.org/hackathons/hackathon-fiesp-comite-de-jovens-empreendedores,Hackathon FIESP: comitê de jovens empreendedores,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/540f6ebd6dc621711800001c/medium.png?1410297531,"São Paulo, Brazil",São Paulo,Brazil,"Sep 20th-21st, 2014",44,,,2014
http://hackerleague.org/hackathons/appathon-svc2uk-edinburgh,Appathon - SVC2UK - Edinburgh,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54518466894997cd61000014/medium.jpg?1414967585,"Edinburgh, United Kingdom",Edinburgh,United Kingdom,"Nov 1st-2nd, 2014",46,,,2014
http://hackerleague.org/hackathons/startup-weekend-immigration,Startup Weekend IMMIGRATION,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/555d64e04953fd17a8000001/medium.png?1432184023,"San Francisco, California",San Francisco,California,"May 29th-31st, 2015",52,,,2015
http://hackerleague.org/hackathons/hack-urban-food,Hack Urban Food,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5463e83a6eda8c7551000029/medium.png?1415833653,"Boston, Massachusetts",Boston,Massachusetts,"Nov 14th-15th, 2014",46,,,2014
http://hackerleague.org/hackathons/melody-and-harmony-hackathon,Melody & Harmony Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5557ed065f1000660f00003b/medium.png?1431825666,"New York, NY",New York,NY,"May 23rd, 2015",52,,,2015
http://hackerleague.org/hackathons/fishackathon,Fishackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/535965ba383347c05300000d/medium.jpg?1400043850,"New York, Boston, Baltimore, Silicon Valley, Miami, United States",New York,"Boston, Baltimore, Silicon Valley, Miami, United States","Jun 13th-15th, 2014",41,,,2014
http://hackerleague.org/hackathons/she-hacks,She Hacks,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/530e9e82dc3e9250cb000008/medium.jpeg?1393467007,"Melbourne / Sydney, Australia",Melbourne / Sydney,Australia,"Mar 21st-22nd, 2014",38,,,2014
http://hackerleague.org/hackathons/apps-for-students,Apps for Students,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54d36182a27032cb70000007/medium.png?1423139190,"Leuven, Belgium",Leuven,Belgium,"Apr 25th-26th, 2015",51,,,2015
http://hackerleague.org/hackathons/music-hack-day-tokyo-2014,Music Hack Day Tokyo 2014,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52d5c984718147f858000008/medium.png?1389742462,"Tokyo, Japan",Tokyo,Japan,"Feb 22nd-23rd, 2014",37,,,2014
http://hackerleague.org/hackathons/2015-srii-health-data-challenge,2015 SRII Health Data Challenge,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5553e1e3d0514ab575000026/medium.png?1431560673,"San Jose, CA",San Jose,CA,"May 11th-Jun 8th, 2015",52,,,2015
http://hackerleague.org/hackathons/hackerrank-monthly-contest,HackerRank Monthly Contest,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/515a11201e7c94bc790000aa/medium.png?1364857119,"HackerRank Website, Earth",HackerRank Website,Earth,"Apr 10th-30th, 2013",27,,,2013
http://hackerleague.org/hackathons/san-francisco-hackster-hardware-weekend,San Francisco Hackster Hardware Weekend,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54d2710ebfd8582be700001f/medium.png?1423077635,"San Francisco, California",San Francisco,California,"Mar 14th-15th, 2015",50,,,2015
http://hackerleague.org/hackathons/esri-climate-resilience-app-challenge-2014,Esri Climate Resilience App Challenge 2014,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5317850075e9185830000001/medium.gif?1394228678,"Cities, around the world!",Cities,around the world!,"Mar 9th-Jun 3rd, 2014",38,,,2014
http://hackerleague.org/hackathons/1-percent-challenge-city-year-recruitment,1% Challenge: City Year Recruitment,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53331cc0ccf27067c5000004/medium.png?1395858607,"New York, New York",New York,New York,"Apr 7th-12th, 2014",39,,,2014
http://hackerleague.org/hackathons/gdg-lingayas-university,GDG Lingaya's University,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/535aec8f2a35936a1600000a/medium.jpg?1398467716,"NOIDA, INDIA",NOIDA,INDIA,"Apr 26th-27th, 2014",39,,,2014
http://hackerleague.org/hackathons/trivago-hackathon,trivago Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53b4fc037300f9e62b000002/medium.png?1404369920,"Düsseldorf, Germany",Düsseldorf,Germany,"Jul 5th-6th, 2014",42,,,2014
http://hackerleague.org/hackathons/pilotphilly-2015,PilotPhilly 2015,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54cc4cb6526b9c89e700000d/medium.png?1422675177,"Philadelphia, PA",Philadelphia,PA,"Jan 30th-31st, 2015",48,,,2015
http://hackerleague.org/hackathons/a16z-battle-of-the-hacks-v2-dot-0,a16z Battle of the Hacks V2.0,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5564d92a4b75816f14000004/medium.png?1432672547,"Menlo Park, California",Menlo Park,California,"Jun 20th-21st, 2015",53,,,2015
http://hackerleague.org/hackathons/hacknjit-2014,HackNJIT 2014,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53fe678e33831ee564000025/medium.png?1409181578,"Newark, NJ",Newark,NJ,"Nov 8th-9th, 2014",46,,,2014
http://hackerleague.org/hackathons/open-data-day-2015-philippines,Open Data Day 2015 Philippines,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54e5b2eb0ee842b8dd000012/medium.png?1424339689,"Makati, Philippines",Makati,Philippines,"Feb 20th, 2015",49,,,2015
http://hackerleague.org/hackathons/reso-2014-conference-and-plugfest,RESO 2014 Conference and Plugfest,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53e3d86b9e30b1fc71000001/medium.png?1407440999,"Las Vegas, Nevada",Las Vegas,Nevada,"Oct 21st-22nd, 2014",45,,,2014
http://hackerleague.org/hackathons/health-hackfest-2014-brussels-belgium,"Health Hackfest 2014 - Brussels, Belgium",http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/533d5e8c3dd03ff3b7000004/medium.png?1396530826,"Brussels, Belgium",Brussels,Belgium,"Jun 4th-5th, 2014",41,,,2014
http://hackerleague.org/hackathons/hackpr-spring-2014,hackPR Spring 2014,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52ed7e51ebfa9b4641000004/medium.png?1391296073,"Mayagüez, PR",Mayagüez,PR,"Mar 29th-30th, 2014",38,,,2014
http://hackerleague.org/hackathons/anheuser-busch-inbev-beer-garage-hackathon-london,Anheuser-Busch InBev Beer Garage Hackathon London,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54c2d5c9c19e485f5b00000b/medium.png?1422054854,"London, United Kingdom",London,United Kingdom,"Feb 6th-8th, 2015",49,,,2015
http://hackerleague.org/hackathons/fix-216,FIX 216,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/553064c1730df8bae3000022/medium.png?1429234876,"Cleveland, Ohio",Cleveland,Ohio,"May 29th-30th, 2015",52,,,2015
http://hackerleague.org/hackathons/yhack-2014,YHack 2014,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54541b14ebcf009112000003/medium.png?1414798094,"New Haven, CT",New Haven,CT,"Oct 31st-Nov 2nd, 2014",45,,,2014
http://hackerleague.org/hackathons/the-fake-hackru-2015,The Fake HackRU 2015,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/550f6df57447031d970000d6/medium.png?1427074547,"Piscataway Township, New Jersey",Piscataway Township,New Jersey,"Apr 17th, 2015",51,,,2015
http://hackerleague.org/hackathons/hack-upon-a-cause-powered-by-xo-group-inc,"Hack Upon a Cause: Powered by XO Group, Inc.",http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/526ef277e2dcb8f159000008/medium.jpg?1383002741,"New York, NY",New York,NY,"Feb 8th-10th, 2014",37,,,2014
http://hackerleague.org/hackathons/dutch-open-hackathon,Dutch Open Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53d81cdaef7b00796e000008/medium.png?1406672085,"Amsterdam, The Netherlands",Amsterdam,The Netherlands,"Sep 20th-21st, 2014",44,,,2014
http://hackerleague.org/hackathons/hackbit-bitcoin-student-hackathon,HackBit: Bitcoin Student Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/543cb6f60c9d7d8365000019/medium.jpg?1413431254,"New York, US",New York,US,"Nov 14th-15th, 2014",46,,,2014
http://hackerleague.org/hackathons/first-friday-hackathon,First Friday Hackathon,http://hackerleague.org,"Augusta, GA",Augusta,GA,"Apr 3rd, 2015",51,,,2015
http://hackerleague.org/hackathons/comedy-hack-day-nyc-june-14,Comedy Hack Day - NYC - June '14,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53603144eefb9ce3de00000a/medium.png?1399308926,"New York, NY",New York,NY,"Jun 13th-15th, 2014",41,,,2014
http://hackerleague.org/hackathons/yopro-tt-hackathon,YoPro TT Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5552349398f2782f81000023/medium.png?1431471998,"Port of Spain , Trinidad & Tobago",Port of Spain,Trinidad & Tobago,"May 23rd, 2015",52,,,2015
http://hackerleague.org/hackathons/bits-hackathon,BITS Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/531aee111315dadd40000001/medium.png?1394274515,"Goa, India",Goa,India,"Mar 19th-21st, 2014",38,,,2014
http://hackerleague.org/hackathons/hacksoc-hackday,HackSoc Hackday,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5309c07284111b0b3500001f/medium.png?1393148013,"Nottingham, United Kingdom",Nottingham,United Kingdom,"Feb 22nd-24th, 2014",37,,,2014
http://hackerleague.org/hackathons/video-hack-day,Video Hack Day,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/55005d1088e34bb6ea000006/medium.png?1426087447,"New York, New York",New York,New York,"May 9th, 2015",52,,,2015
http://hackerleague.org/hackathons/intel-r-iot-roadshow-berlin-germany,"Intel® IoT Roadshow Berlin, Germany",http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/551e58fe805f80fb11000005/medium.jpg?1428052220,"Berlin, Germany",Berlin,Germany,"Apr 25th-26th, 2015",51,,,2015
http://hackerleague.org/hackathons/sprout-by-hp-r-hackathon-sf,Sprout by HP® Hackathon SF,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/546ba0361408226ea1000001/medium.png?1416339506,"San Francisco, CA",San Francisco,CA,"Dec 5th-7th, 2014",47,,,2014
http://hackerleague.org/hackathons/midem-music-hack-day-2014,MIDEM Music Hack Day 2014,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52e29921b1d09df42a00000b/medium.jpg?1390582045,"Cannes, France",Cannes,France,"Feb 1st-3rd, 2014",37,,,2014
http://hackerleague.org/hackathons/fall-2013-hackny-student-hackathon,Fall 2013 hackNY Student Hackathon  ,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/51e6d918dd3c7969ca00008b/medium.png?1374083351,"New York, New York",New York,New York,"Sep 28th-29th, 2013",32,,,2013
http://hackerleague.org/hackathons/appaction,appaction,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53258d844cbfef1762000003/medium.png?1394971755,"Islamabad, Pakistan",Islamabad,Pakistan,"Apr 26th-27th, 2014",39,,,2014
http://hackerleague.org/hackathons/3-day-startup-nyc-spring-2015,3 Day Startup NYC - Spring 2015 ,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/55030d57afba79732e00000a/medium.png?1426575048,"New York , NY ",New York,NY,"Apr 24th-26th, 2015",51,,,2015
http://hackerleague.org/hackathons/greenpeace-hackathon,Greenpeace Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5465ceaffbcf4d78ae000025/medium.jpg?1415958188,"Amsterdam, The Netherlands",Amsterdam,The Netherlands,"Nov 28th-30th, 2014",46,,,2014
http://hackerleague.org/hackathons/intel-r-iot-roadshow-boston,Intel® IoT Roadshow Boston,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/54ef637fede443a4f1000007/medium.png?1424974716,"Somerville, Massachusetts",Somerville,Massachusetts,"Mar 14th-15th, 2015",50,,,2015
http://hackerleague.org/hackathons/ub-hacking-2014,UB Hacking 2014,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53406e6f18247cb97f000022/medium.png?1396731500,"Buffalo, NY",Buffalo,NY,"Apr 5th-6th, 2014",39,,,2014
http://hackerleague.org/hackathons/24-hour-rentah-hackathon-$$$,24 Hour - Rentah Hackathon! $$$,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5314d52eeba6ebc49f000001/medium.png?1393874215,"Brooklyn, ny",Brooklyn,ny,"Mar 8th-9th, 2014",38,,,2014
http://hackerleague.org/hackathons/fintech-hackathon-powered-by-aviva,FinTech Hackathon powered by Aviva,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/5336a64004b9035c97000002/medium.png?1396090427,"London, England",London,England,"Mar 28th-30th, 2014",38,,,2014
http://hackerleague.org/hackathons/spring-2013-hackny-student-hackathon,Spring 2013 hackNY Student Hackathon  ,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/50ff16b89d39943a4b00000b/medium.png?1358894772,"New York, New York",New York,New York,"Apr 6th-7th, 2013",27,,,2013
http://hackerleague.org/hackathons/share-a-number-hack-with-coca-cola,Share A #Hack With Coca-Cola,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/543d6f409930274663000041/medium.png?1413312312,"Atlanta, Georgia",Atlanta,Georgia,"Oct 17th-19th, 2014",45,,,2014
http://hackerleague.org/hackathons/re-tech-hackathon,RE:Tech Hackathon,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/53476d8e1dba32877d000005/medium.jpg?1397190024,"New York, NY",New York,NY,"Jun 21st, 2014",41,,,2014
http://hackerleague.org/hackathons/music-hack-day-barcelona-2015,Music Hack Day Barcelona 2015,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/553a2471d59930737400002f/medium.png?1429874111,"Barcelona, Spain",Barcelona,Spain,"Jun 18th-19th, 2015",53,,,2015
http://hackerleague.org/hackathons/api-hackday-paris,API Hackday Paris,http://hackerleague.orghttps://s3.amazonaws.com/hackerleague-production/organizations/logos/52a25a34cd6ad4881f000003/medium.png?1386371635,"Paris, France",Paris,France,"Dec 7th-8th, 2013",35,,,2013
